division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;Genero/Especie;nombre;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Calymperes;venezuelanum;;;(Mitt.) Broth. ex Pittier;!Calymperes venezuelanum (Mitt.) Broth. ex Pittier;Calymperes venezuelanum;Especie;;0;Am 2, Am 3, Am 4;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Leucophanes;molleri;;;Müll. Hal.;!Leucophanes molleri Müll. Hal.;Leucophanes molleri;Especie;;0;Am 2, Am 3, Am 4, Am 5, Afr 2.;;Belice,  Brasil,  Colombia,  Costa Rica,  Ecuador,  Guayana Francesa,  Gabón,  Ghana,  Nigeria,  Panamá,  Nicaragua;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;africanus;;;(Mitt.) Paris.;Syrrhopodon africanus (Mitt.) Paris.;Syrrhopodon africanus;Especie;;0;;;Gabón,  Guinea,  Madagascar,  Surinam,  Isla de la Reunión;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;africanus;;subsp. graminicola;(R. S. Williams) W. D. Reese;Syrrhopodon africanus subsp. graminicola (R. S. Williams) W. D. Reese;Syrrhopodon africanus subsp. graminicola;Subespecie;;0;;;Bolivia, Brasil, Caribe, Colombia, Surinam, Venezuela;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;annotinus;;;W.D. Reese & D.G. Griffin;!Syrrhopodon annotinus W.D. Reese & D.G. Griffin;Syrrhopodon annotinus;Especie;;0;Am 4, Am 5.;;;Sur del Orinoco (Guayana);;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;circinatus;;;(Brid.) Mitt.;!Syrrhopodon circinatus (Brid.) Mitt.;Syrrhopodon circinatus;Especie;;0;Am 2, Am 3, Am 4, Am 5;;;;;Lignícola;Tronco en descomposición;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;cryptocarpus;;;Dozy & Molk.;!Syrrhopodon cryptocarpus Dozy & Molk.;Syrrhopodon cryptocarpus;Especie;;0;Am 2, Am 4, Am 5, Afr 2.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;disciformis;;;Dusén;!Syrrhopodon disciformis Dusén;Syrrhopodon disciformis;Especie;;0;Am 4, Afr 2.;;Brasil, Caribe, Costa Rica, Ecuador, Honduras, Panamá, Surinam, Venezuela;;;Epífito;Tronco;;;;;;;;Deciduous gallery forest. Moss on tree trunk.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;elongatus;;;Sull.;Syrrhopodon elongatus Sull.;Syrrhopodon elongatus;Especie;;0;;;Cuba , Brasil;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;elongatus;var. glaziovii;;(Hampe) Reese;Syrrhopodon elongatus var. glaziovii (Hampe) Reese;Syrrhopodon elongatus var. glaziovii;Variedad;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;gaudichaudii;;;Montagne;!Syrrhopodon gaudichaudii Montagne;Syrrhopodon gaudichaudii;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6, Afr 2, Afr 3, Afr 4, Oc.;;Indias Occidentales,  Costa Rica,  América del Sur,  Islas Galápagos. Norte de América del Sur;;;Lignícola, Terrestre;Tronco en descomposición, suelo;;;;;;;;En Pittier 1936 como Syrrhopodon gaudichaudii Mont. 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;fimbriatus;;;Mitten;!Syrrhopodon fimbriatus Mitten;Syrrhopodon fimbriatus;Especie;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;helicophyllus;;;Mitt.;!Syrrhopodon helicophyllus Mitt.;Syrrhopodon helicophyllus;Especie;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;hornschuchii;;;Mart.;!Syrrhopodon hornschuchii Mart.;Syrrhopodon hornschuchii;Especie;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;incompletus;;;Schwaegr.;!Syrrhopodon incompletus Schwaegr.;Syrrhopodon incompletus;Especie;;0;;;Estados Unidos,  Surinam,  Panamá,  Nicaragua,  Honduras,  Guatemala,  Costa Rica,  Colombia,  Jamaica,  Brasil,  Belice;;;Epífito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;incompletus;var. incompletus;;;Syrrhopodon incompletus var. incompletus ;Syrrhopodon incompletus var. incompletus;Variedad;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Afr 2.;;;;;;;;;;;;;;En Pittier 1936 como Syrrhopodon bernoullii Müll. Hal.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;incompletus;var. berteroanus;;(Bridel) Reese;Syrrhopodon incompletus var. berteroanus (Bridel) Reese;Syrrhopodon incompletus var. berteroanus;Variedad;;0;Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;leprieurii;;;Mont.;!Syrrhopodon leprieurii Mont.;Syrrhopodon leprieurii;Especie;;0;Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;ligulatus;;;Mont.;!Syrrhopodon ligulatus Mont.;Syrrhopodon ligulatus;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;lycopodiodes;;;(Sw. ex Brid.) Müll. Hal;!Syrrhopodon lycopodiodes (Sw. ex Brid.) Müll. Hal;Syrrhopodon lycopodiodes;Especie;;0;Am 2, Am 3, Am 4, Am 5;;Guatemala,  Costa Rica,  Indias Occidentales,  América del Sur. Norte y al oeste de América del Sur hasta Bolivia;;;Epífito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;parasiticus;;;(Sw. ex Brid.) Paris;!Syrrhopodon parasiticus (Sw. ex Brid.) Paris;Syrrhopodon parasiticus;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Afr 2, Afr 3, As 3, As 4, Austr 1.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;parasiticus;var. parasiticus;;W.D. Reese;Syrrhopodon parasiticus var. parasiticus W.D. Reese;Syrrhopodon parasiticus var. parasiticus;Variedad;;0;;;Estados Unidos,  Surinam,  Filipinas,  Panamá,  Nicaragua,  Honduras,  Guatemala,  Costa Rica,  Colombia,  China,  Jamaica,  Brasil,  Belice,  Australia;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;perangustifolius;;;(W. D. Reese) W. D. Reese;!Syrrhopodon perangustifolius (W. D. Reese) W. D. Reese;Syrrhopodon perangustifolius;Especie;;0;;;Colombia . Colombia (Antioquia);;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;prolifer;;;Schwägr.;!Syrrhopodon prolifer Schwägr.;Syrrhopodon prolifer;Especie;;0;;;México, Colombia, Indias Occidentales, Centro América, América del Sur;;;;;;;;;;;;En Pittier 1936 como Syrrhopodon compactulus Müll. Hal. 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;prolifer;var. acanthoneuros;;(Müll. Hal.) Müll. Hal.;Syrrhopodon prolifer var. acanthoneuros (Müll. Hal.) Müll. Hal.;Syrrhopodon prolifer var. acanthoneuros;Variedad;;0;Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;En Pittier 1936 como Syrrhopodon cylindrothecius Müll. Hal., Syrrhopodon epapillosus Müll. Hal. y Syrrhopodon macroprolifer Müll. Hal. 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;prolifer;var. prolifer;;Schwägr. W.D. Reese;Syrrhopodon prolifer var. prolifer Schwägr. W.D. Reese;Syrrhopodon prolifer var. prolifer;Variedad;;0;;;Belice, Bolivia, Brasil, Trinidad y Tobago, Jamaica, Colombia, Comoros, Costa Rica, Ecuador, Guayana Francesa, México, Panamá, Paraguay, Perú, Surinam, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;prolifer;var. cincinnatus;;Schwägr. (Hampe) W. D. Reese;Syrrhopodon prolifer var. cincinnatus Schwägr. (Hampe) W. D. Reese;Syrrhopodon prolifer var. cincinnatus;Variedad;;0;Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;prolifer;var. scaber;;Schwägr. (Mitt.) W. D. Reese;Syrrhopodon prolifer var. scaber Schwägr. (Mitt.) W. D. Reese;Syrrhopodon prolifer var. scaber;Variedad;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;;;;Epífito;Arbol;;;;;;;;En Pittier 1936 como Syrrhopodon papillosus Müll. Hal. 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;prolifer;var. papillosus;;Schwägr. W. D. Reese;Syrrhopodon prolifer var. papillosus Schwägr. W. D. Reese;Syrrhopodon prolifer var. papillosus;Variedad;;0;;;Brasil y Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Syrrhopodon;prolifer;var. tenuifolius;;Schwägr. (Sull.) W. D. Reese;Syrrhopodon prolifer var. tenuifolius Schwägr. (Sull.) W. D. Reese;Syrrhopodon prolifer var. tenuifolius;Variedad;;0;Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;rigidus;;;Hook. & Grev.;!Syrrhopodon rigidus Hook. & Grev.;Syrrhopodon rigidus;Especie;;0;Am 2, Am 3, Am 4, Am 6;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;rupestris;;;Mitt.;!Syrrhopodon rupestris Mitt.;Syrrhopodon rupestris;Especie;;0;Am 4, Am 5;;Brasil, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;simmondsii;;;Steere;!Syrrhopodon simmondsii Steere;Syrrhopodon simmondsii;Especie;;0;Am 4, Am 6;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;steyermarkii;;;H. Rob.;!Syrrhopodon steyermarkii H. Rob.;Syrrhopodon steyermarkii;Especie;;0;;;Colombia, Venezuela;;;;;Venezuela;VU;D2;León et al. 2013b;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;tortilis;;;Hampe;!Syrrhopodon tortilis Hampe;Syrrhopodon tortilis;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Syrrhopodon;xanthophyllus;;;Mitt.;!Syrrhopodon xanthophyllus Mitt.;Syrrhopodon xanthophyllus;Especie;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucophanaceae;!;Leucophanes;molleri;;;Müll. Hal.;!Leucophanes molleri Müll. Hal.;Leucophanes molleri;Especie;;0;;;Costa Rica,  Nicaragua,  Panamá;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Catagoniaceae;!;Catagonium;brevicaudatum;;;Müll. Hal;!Catagonium brevicaudatum Müll. Hal;Catagonium brevicaudatum;Especie;;0;Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Catagoniaceae;;Catagonium;politum;;;(Hook. f. & Wilson) Dusén ex Broth.;Catagonium politum (Hook. f. & Wilson) Dusén ex Broth.;Catagonium politum;Especie;;0;;;Australia,  Colombia,  Costa Rica,  Ecuador,  Nueva Caledonia y Nueva Zelanda;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Cryphaea;filiformis;;;(Hedw.) Brid.;!Cryphaea filiformis (Hedw.) Brid.;Cryphaea filiformis;Especie;;0;Am 2, Am 3, Am 4, Am 5;Venezuela.;Caribe, Honduras, México, Estados Unidos  México, Sur de Estados Unidos, Centroamérica , Colombia, Venezuela y Brasil;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Cryphaea;hygrophila;;;Müll. Hal.;!Cryphaea hygrophila Müll. Hal.;Cryphaea hygrophila;Especie;;0;Am 4.;Buscar;Bolivia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Cryphaea;jamesonii;;;Taylor;!Cryphaea jamesonii Taylor;Cryphaea jamesonii;Especie;;0;Am 2, Am 4.;;México, Centroamérica,, Colombia, Venezuela, Ecuador, Bolivia, Perú, Argentina, Bolivia, Brasil, Colombia, Costa Rica, Ecuador, Honduras, Suráfrica, Venezuela. Los Andes y el Caribe;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;;Cryphaea;patens;var. patens;;;Cryphaea patens var. patens ;Cryphaea patens var. patens;Variedad;;0;Am 2, Am 4, Am 6.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Cryphaea;pilifera;;;Mitt.;!Cryphaea pilifera Mitt.;Cryphaea pilifera;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia.;Bolivia, Colombia, Ecuador, Perú, Venezuela, Colombia, Venezuela, Ecuador, Bolivia, Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Cryphaea;polycarpa;;;Schimp. Es Besch.;!Cryphaea polycarpa Schimp. Es Besch.;Cryphaea polycarpa;Especie;;0;;;México, Centroamérica, Argentina, Ecuador, Bolivia, Chile, Colombia, Perú, Venezuela. Los Andes y el Caribe (León 1996);;;;;;;;;;;;En Pittier 1936 como Cryphaea patens Hornsch. ex Müll. Hal. En lugares húmedos
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Cryphaea;ramosa;;;(Mitt.) Wilson;!Cryphaea ramosa (Mitt.) Wilson;Cryphaea ramosa;Especie;;0;;;Bolivia, Colombia, Ecuador, Perú, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Dendropogonella;rufescens;;;(Schimp.) E. Britton;!Dendropogonella rufescens (Schimp.) E. Britton;Dendropogonella rufescens;Especie;;0;Am 2, Am 4.;Venezuela.;Costa Rica,  Guatemala,  México;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;;Schoenobryum;julacea;;;Manuel (Dozy & Molk.) A. Jaeger;Schoenobryum julacea Manuel (Dozy & Molk.) A. Jaeger;Schoenobryum julacea;Especie;;0;;;Honduras y Paraguay;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Schoenobryum;caripense;;;(Müll. Hal.) Manuel;!Schoenobryum caripense (Müll. Hal.) Manuel;Schoenobryum caripense;Especie;;0;;;;;;;;;;;;;;;En Pittier 1936 como Acrocryphaea caripensis (Müll. Hal.) Hampe
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Schoenobryum;concavifolium;;;(Griff.) Gangulee;!Schoenobryum concavifolium (Griff.) Gangulee;Schoenobryum concavifolium;Especie;;0;Am 2, Am 4, Am 5, Am 6, As 3, As 4;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Schoenobryum;rubricaule;;;(Mitt.) Manuel;!Schoenobryum rubricaule (Mitt.) Manuel;Schoenobryum rubricaule;Especie;;0;Am 4, Am 5.;Colombia y Ecuador.;Bolivia,  Colombia,  Perú,  Ecuador,  Panamá;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;!;Sphaerotheciella;pinnata;;;(Schimp.) Manuel;!Sphaerotheciella pinnata (Schimp.) Manuel;Sphaerotheciella pinnata;Especie;;0;Am 2, Am 4.;;;;;Epífito;Rama;;;;;;;;En Griffin III 1977c como Cryphaea pinnata Schimp. Epífito sobre rama de Crescentia cujete
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Adelothecium;bogotense;;;(Hampe) Mitt;!Adelothecium bogotense (Hampe) Mitt;Adelothecium bogotense;Especie;;0;Am 2, Am 3, Am 4, Am 5, Afr 2.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Calyptrochaeta;nutans;;;(Hampe) S.P. Churchill;!Calyptrochaeta nutans (Hampe) S.P. Churchill;Calyptrochaeta nutans;Especie;;0;Am 4.;Colombia y Perú.;Colombia,  Perú;;;;;Colombia, Venezuela;EN # EN;A1c B2a # D1;Linares & Uribe 2002, León et al. 2013b;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Calyptrochaeta;setigera;;;(Mitt.) W.R. Buck;!Calyptrochaeta setigera (Mitt.) W.R. Buck;Calyptrochaeta setigera;Especie;;0;Am 4, Am 5.;;;;;Lignícola;Tronco en descomposición;;;;;;;;En Griffin 1975 como Eriopus setigerus Mitt
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Daltonia;bilimbata;;;Hampe;!Daltonia bilimbata Hampe;Daltonia bilimbata;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador y Perú;Colombia, Ecuador, Perú, Venezuela;;;Lignícola;Tronco en descomposición;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Daltonia;gracilis;;;Mitt.;!Daltonia gracilis Mitt.;Daltonia gracilis;Especie;;0;Am 2, Am 3, Am 4, Am 5, Am 6;;;;;Epífito, Lignícola;Tronco, Madera en descomposición;;;;;;;;Epifito sobre nudos de Chusquea, sobre tallo muerto de Espeletia paltonioides 
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Daltonia;latolimbata;;;Broth.;!Daltonia latolimbata Broth.;Daltonia latolimbata;Especie;;0;Am 4.;Venezuela, Perú y Bolivia;Bolivia,  Ecuador,  Comoros,  Kenia,  Perú,  Isla de la Reunión,  Ruanda,  Tanzania,  Zaire;;;Epífito;Arbusto;;;;;;;;Epifito en arbusto de Chaetolepis.
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Daltonia;longifolia;;;Taylor;!Daltonia longifolia Taylor;Daltonia longifolia;Especie;;0;Am 2, Am 3, Am 4;;México, Colombia, Guatemala,  Nicaragua,  Indias Occidentales,  América del Sur, Islas Galápagos;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Daltonia;peruviana;;;Mitt.;!Daltonia peruviana Mitt.;Daltonia peruviana;Especie;;0;Am 4.;Venezuela, Ecuador, Perú;Costa Rica, Ecuador, Panamá, Perú, Venezuela;;;Epífito;Arbol;;;;;;;;Epifito sobre Polylepis sericea.
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Daltonia;pulvinata;;;Mitt.;!Daltonia pulvinata Mitt.;Daltonia pulvinata;Especie;;0;;;Bolivia,  Colombia,  Costa Rica,  Honduras,  México, Colombia, Perú, Isla de la Reunión;;;Epífito;Rama;;;;;;;;Epifito en ramas de Hedyosmun glabratum
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Daltonia;tenuifolia;;;Mitt.;!Daltonia tenuifolia Mitt.;Daltonia tenuifolia;Especie;;0;Am 2, Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia.;Bolivia,  Ecuador,  México, Colombia, Perú;;;Lignícola;Madera en descomposicón;;;;;;;;Epifita sobre årbol muerto.
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Daltonia;trachyodonta;;;Mitt.;!Daltonia trachyodonta Mitt.;Daltonia trachyodonta;Especie;;0;Am 4, Am 6.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Daltonia;stenophylla;;;Mitt.;!Daltonia stenophylla Mitt.;Daltonia stenophylla;Especie;;0;;;Bolivia,  Brasil,  Caribe,  Colombia,  Costa Rica,  Ecuador,  Honduras,  Perú,  México;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Leskeodon;auratus;;;(Müll. Hal.) Broth.;!Leskeodon auratus (Müll. Hal.) Broth.;Leskeodon auratus;Especie;;1;Am 4.;Venezuela;Belice,  Brasil,  Caribe,  Costa Rica,  Honduras,  Panamá;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Leskeodon;cubensis;;;(Mitt.) Thér.;!Leskeodon cubensis (Mitt.) Thér.;Leskeodon cubensis;Especie;;0;;;Caribe Cuba y Haití,  Colombia,  Costa Rica,  Ecuador,  Honduras,  Nicaragua,  Panamá,  Perú,  Guatemala,  México;;;Epífito;Raíz;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;!;Anisothecium;campylophyllum;;;(Taylor) Mitt.;!Anisothecium campylophyllum (Taylor) Mitt.;Anisothecium campylophyllum;Especie;;0;Am 4, Am 6, Austr 2.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Anisothecium;hookeri;;;(Müll. Hal.) Broth.;!Anisothecium hookeri (Müll. Hal.) Broth.;Anisothecium hookeri;Especie;;0;Am 3, Am 4, Am 6, Austr 1, Austr 2.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Anisothecium;vaginatum;;;(Hook.) Mitt.;!Anisothecium vaginatum (Hook.) Mitt.;Anisothecium vaginatum;Especie;;0;;;Chile,  Costa Rica,  Colombia,  Ecuador,  Guatemala,  México, Colombia, Perú,  Panamá;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Aongstroemia;julacea;;;(Hook.) Mitt.;!Aongstroemia julacea (Hook.) Mitt.;Aongstroemia julacea;Especie;;0;Am 2, Am 4, Am 5, Afr 3, Afr 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Aongstroemia;orientalis;;;Mitt. Trans. Linn;!Aongstroemia orientalis Mitt. Trans. Linn;Aongstroemia orientalis;Especie;;0;Am 2, Am 4, As 3, As 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Atractylocarpus;longisetus;;;(Hook.) E. B. Bartram;!Atractylocarpus longisetus (Hook.) E. B. Bartram;Atractylocarpus longisetus;Especie;;0;Am 2, Am 4,Am 5.;;Bolivia, Colombia, Costa Rica, Ecuador, El Salvador, Guatemala, honduras, México, Panamá, Perú, Venezuela;;;;;;;;;;;;En Pittier 1936 como Metzlerella longiseta (Hook.) Broth.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Atractylocarpus;longisetus;var. laxifolius;;(Broth.) Pursell;Atractylocarpus longisetus var. laxifolius (Broth.) Pursell;Atractylocarpus longisetus var. laxifolius;Variedad;;1;;;Venezuela,  Colombia y Quito;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Atractylocarpus;longisetus;var. meridensis;;(Hampe) Pursell;Atractylocarpus longisetus var. meridensis (Hampe) Pursell;Atractylocarpus longisetus var. meridensis;Variedad;;1;;;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Bryohumbertia;filifolia;;;(Hornsch.) J.-P. Frahm;!Bryohumbertia filifolia (Hornsch.) J.-P. Frahm;Bryohumbertia filifolia;Especie;;0;Am 2,  Am 3, Am 4, Am 5.;;Bolivia, Brasil, Caribe, Cuba, República Dominicana, Jamaica, Puerto Rico, Trinidad y Tobago, Colombia, Costa Rica, Ecuador, Guatemala, Honduras, México, Panamá, Perú, Surinam, Venezuela;;;Saxícola;Roca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Bryohumbertia;filifolia;var. filifolia;;;Bryohumbertia filifolia var. filifolia ;Bryohumbertia filifolia var. filifolia;Variedad;;0;;;Venezuela ,Puerto Rico, Colombia,  Colombia,  Colombia,  Brasil,  Costa Rica,  Guatemala,  Honduras,  Panamá;;;;;;;;;Bryohumbertia filifolia (Hornsch.) J.-P. Frahm var. filifolia Nombre aceptado por Frahm 1991. Fl Neotrop. 54: 32. ;Ussher M.S. (MERC) ;2011-11-03;En Pursell 1973 como Campylopus filifolius (Hornsch.) Mitt., como Campylopus porphyreodictyon (C. Müller) Mitten y como Campylopus pseudofilifolius (Müll. Hal.) Paris
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopodiella;flagellacea;;;(Müll. Hal.) J.-P. Frahm & Isoviita;!Campylopodiella flagellacea (Müll. Hal.) J.-P. Frahm & Isoviita;Campylopodiella flagellacea;Especie;;0;Am 4.;Venezuela, Colombia y Bolivia.;Colombia,  Guatemala,  Panamá,  Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;albidovirens;;;Herzog;!Campylopus albidovirens Herzog;Campylopus albidovirens;Especie;;0;Am 2, Am 3, Am4;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;amboroensis;;;Thériot;!Campylopus amboroensis Thériot;Campylopus amboroensis;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia;Bolivia, Colombia , Ecuador, Perú y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Campylopus;anderssonii;;;(Müll. Hal.) A. Jaeger;!Campylopus anderssonii (Müll. Hal.) A. Jaeger;Campylopus anderssonii;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
