division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;nombre;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;0;Trichostomum;tovarense;;;Müll. Hal.;Trichostomum tovarense;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;0;Trichostomopsis;curvipes;;;(Müll. Hal.) H. Rob.;Trichostomopsis curvipes;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Trichostomum;wagneri;;;(Müll. Hal.) Broth.;Trichostomum wagneri;6;;1;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Uleobryum;peruvianum;;;Broth;Uleobryum peruvianum;6;;0;;;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Weissia;controversa;;;Hedw.;Weissia controversa;6;;0;Cosm.;;Colombia. Ampliamente distribuida en el neotrópico;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Prionodontaceae;1;Weissia;jamaicensis;;;(Mitt.) Grout;Weissia jamaicensis;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;Venezuela,  Colombia;;;Saxícola;Roca;;;;;;;;En Pittier 1936 como Trichostomum linealifolium Müll. Hal.
Bryophyta;Bryopsida;Bryidae;Hypnales;Prionodontaceae;1;Prionodon;densus;;;(Hedw.) Müll. Hal.;Prionodon densus;6;;0;Am 2, Am 3, Am 4, Am 5;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Perú,  Argentina;;;Epífito;Tronco, Arbol;;;;;;;;En Griffin 1975 como Prionodon dichotomus Hampe
Bryophyta;Bryopsida;Bryidae;Hypnales;Prionodontaceae;1;Prionodon;fuscolutescens;;;Hampe;Prionodon fuscolutescens;6;;0;Am 2, Am 3, Am 4;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Perú;;;Lignícola;Madera en descomposición;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Prionodon;lycopodioides;;;Hampe;Prionodon lycopodioides;6;;0;;;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Calyptothecium;duplicatum;;;( Schwägr.) Broth;Calyptothecium duplicatum;6;;0;Am 2, Am 3, Am 4;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Perú;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Henicodium;geniculatum;;;(Mitt.) W. R. Buck;Henicodium geniculatum;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Afr 2, Afr 3.;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Perú;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Hildebrandtiella;guyanensis;;;(Mont.) W. R. Buck;Hildebrandtiella guyanensis;6;;0;Am 2, Am 3, Am 4, Am 5;;Belice, Brasil, Cuba, Puerto Rico, Colombia, Costa Rica, Ecuador, Honduras, México, Nicaragua, Panamá, Perú, Venezuela,  México,  Indias Occidentales,   América del Sur;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Jaegerina;scariosa;;;(Lorentz) Arzeni;Jaegerina scariosa;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Afr 2.;;Florida, Cuba, Republica Dominicana, Guatemala, Costa Rica Panamá ,Venezuela, Colombia, Bolivia, Brasil;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Orthostichopsis;auricosta;;;(Müll. Hal.) Broth.;Orthostichopsis auricosta;6;;0;;;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Orthostichopsis;praetermissa;;;Buck;Orthostichopsis praetermissa;6;;0;Am 2, Am 3, Am 4, Am 5;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Perú,  Argentina;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Orthostichopsis;tetragona;;;(Hedw.) Broth.;Orthostichopsis tetragona;6;;0;Am 2, Am 3, Am 4, Am 5, As 2.;;Venezuela,  Colombia,  Ecuador;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Pireella;angustifolia;;;(Müll. Hal.) Arzeni;Pireella angustifolia;6;;0;Am 2, Am 3, Am 4, Am 5;;Venezuela,  Colombia,  Ecuador. Infrequent,  at 50-2115 m Venezuela: 100-870 m,  Colombia: 50-2115 m,  Ecuador: 300-1000 m. Widespread in the Indias Occidentales and América Central,  apparently rather rare in northern América del Sur.;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Pireella;cymbifolia;;;(Sull.) Cardot;Pireella cymbifolia;6;;0;Am 1, Am 2, Am 3, Am 4;;Venezuela,  Colombia. Ecuador;;;Epífito, Saxícola;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Pireella;husnotiana;;;(Besch.) Cardot;Pireella husnotiana;6;;0;;;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Pireella;pohlii;;;(Schwägr.) Cardot;Pireella pohlii;6;;0;Am 1, Am 2, Am 4, Am 5.;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Pterobryon;densum;;;Hornsch.;Pterobryon densum;6;;0;Am 2, Am 3, Am 4, Am 5;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Argentina;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Pterobryaceae;1;Pterobryon;excelsum;;;Müll. Hal;Pterobryon excelsum;6;;0;;;;;;;;Colombia;VU;D2;Linares & Uribe 2002;;;;
Bryophyta;Bryopsida;Dicranidae;Grimmiales;Ptychomitriaceae;1;Pterobryopsis;mexicana;;;(Renauld & Cardot) M. Fleisch.;Pterobryopsis mexicana;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnodendrales;Racopilaceae;1;Campylostelium;venezuelanum;;;Dozy & Molk;Campylostelium venezuelanum;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnodendrales;Racopilaceae;1;Racopilum;intermedium;;;Hampe;Racopilum intermedium;6;;0;Am 4.;Venezuela, Colombia, Ecuador, Peru y Bolivia;Venezuela, Perú, Bolivia, Ecuador, Colombia, Nicaragua. At elevations from 1695-3100 m (Venezuela: 3000-3100 m, Colombia: 1600-3000 m, Ecuador: 1650-2320 m, Peru: 1450-3000 m, Bolivia: 2000-2650 m). Venezuela to Peru, and possibly Bolivia.(Trópicos A);;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hedwigiales;Rhacocarpaceae;1;Racopilum;tomentosum;;;(Hedw.) Brid.;Racopilum tomentosum;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Argentina,  Perú;;;Terrestre, Saxícola, Epífito;Suelo # Roca # Base de tronco;;;;;;;;En Pittier 1936 Rhacopilum tomentosum (Sw.) Brid.
Bryophyta;Bryopsida;Bryidae;Rhizogonales;Rhizogoniaceae;1;Rhacocarpus;purpurascens;;;(Brid.) Paris;Rhacocarpus purpurascens;6;;0;Am 2, Am 3, Am 4, Am 5, Am 6, Afr 2, Afr 3, Austr 1, Austr 2.;;Venezuela,  Ecuador, Colombia, Perú, Bolivia, Costa Rica;;;;;;;;;;;;En Churchill et al 2000, Griffin III 1999 y Moreno 1990 como de Rhacocarpus rivularis (Müll. Hal.) Paris
Bryophyta;Bryopsida;Bryidae;Rhizogonales;Rhizogoniaceae;1;Leptotheca;boliviana;;;Herzog;Leptotheca boliviana;6;;0;Am 2, Am 3, Am 4;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Perú;;;;;;;;;;;;
