division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;Genero/Especie;nombre;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Bryidae;Hypnales;Lembophyllaceae;!;Squamidium;livens;;;(Schwagr) Broth.;!Squamidium livens (Schwagr) Broth.;Squamidium livens;Especie;;0;Am 2, Am 3, Am 4.;;Republica Dominicana, Guatemala, Costa Rica, Colombia, Venezuela, Perú y Bolivia;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Lembophyllaceae;!;Squamidium;macrocarpum;;;(Spruce ex Mitt.) Broth.;!Squamidium macrocarpum (Spruce ex Mitt.) Broth.;Squamidium macrocarpum;Especie;;0;Am 2, Am 4, Am 5.;;Honduras,  Costa Rica,  Panamá Venezuela Colombia,  Ecuador,  Perú,  Bolivia Argentina y Brasil;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Meteoriaceae;!;Squamidium;nigricans;;;(Hook.) Broth.;!Squamidium nigricans (Hook.) Broth.;Squamidium nigricans;Especie;;0;Am 2, Am 3, Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia.;Belice, Bolivia, Brasil, Caribe, Colombia, Costa Rica, Ecuador, Guatemala, honduras, México, Nicaragua, Panamá, Perú y Venezuela;;;Epífito;Rama;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Mniaceae;;Squamidium;nigricans;var. pendulum;;(Hampe) Pursell;Squamidium nigricans var. pendulum (Hampe) Pursell;Squamidium nigricans var. pendulum;Variedad;;0;;;;;;;;;;;;;;;Aceptado por Pursell, R. A. 1973
Bryophyta;Bryopsida;Bryidae;Bryales;Mniaceae;!;Toloxis;imponderosa;;;(Taylor) W.R. Buck;!Toloxis imponderosa (Taylor) W.R. Buck;Toloxis imponderosa;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Mniaceae;!;Plagiomnium;rhynchophorum;;;(Hook.) T. J. Kop;!Plagiomnium rhynchophorum (Hook.) T. J. Kop;Plagiomnium rhynchophorum;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6, Afr 1, Afr 2, Afr 3, Afr 4, As 2, As 3, As 4, Oc.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Phyllodrepaniaceae;!;Plagiomnium;rostratum;;;(Schrad.) T.J. Kop.;!Plagiomnium rostratum (Schrad.) T.J. Kop.;Plagiomnium rostratum;Especie;;0;;;;;;Epífito, Lignícola, Saxícola;Tronco, Arbol, Madera en descomposició, Roca;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Phyllodrepaniaceae;!;Plagiomnium;undulatum;;;(Hedw.) T.J. Kop.;!Plagiomnium undulatum (Hedw.) T.J. Kop.;Plagiomnium undulatum;Especie;;0;;;;;;Terrestre;Suelo;;;;;;;;En Pittier 1936 como Mnium ligulatum Willd. ex Brid.
Bryophyta;Bryopsida;Bryidae;Bryales;Phyllodrepaniaceae;!;Helicodontium;capillare;;;(Hedw.) A. Jaeger;!Helicodontium capillare (Hedw.) A. Jaeger;Helicodontium capillare;Especie;;0;Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Myrinianeae;!;Isodrepanium;lentulum;;;(Wilson) E. Britton;!Isodrepanium lentulum (Wilson) E. Britton;Isodrepanium lentulum;Especie;;0;Am 2, Am 3, Am 4, Am 6;;Venezuela,  Colombia,  Ecuador,  Bolivia;;;Lignícola, Epífito;Tronco, Madera en descomposicón;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Neckeraceae;!;Neckera;chilensis;;;Schimp. ex Mont.;!Neckera chilensis Schimp. ex Mont.;Neckera chilensis;Especie;;0;Am 4, Am 6.;;Venezuela,  Colombia,  Ecuador,  Bolivia;;;Saxícola;Suelo, Roca;;;;;;;;En Griffin 1975 como Neckera novae-granadae C. Müll 
Bryophyta;Bryopsida;Bryidae;Hypnales;Neckeraceae;!;Neckera;ehrenbergii;;;Müll. Hal.;!Neckera ehrenbergii Müll. Hal.;Neckera ehrenbergii;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Neckeraceae;!;Neckera;obtusifolia;;;Taylor;!Neckera obtusifolia Taylor;Neckera obtusifolia;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador y Bolivia;Venezuela,  Colombia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Neckeraceae;!;Neckera;scabridens;;;Müll. Hal;!Neckera scabridens Müll. Hal;Neckera scabridens;Especie;;0;Am 2, Am 3, Am 4, Am 5, Am 6;;Venezuela,  Colombia,  Ecuador,  Bolivia;;;Epífito;Tronco;;;;;;;;En Griffin III 1977c como Neckera lindigii Hampe
Bryophyta;Bryopsida;Bryidae;Hypnales;Neckeraceae;!;Neckeropsis;disticha;;;(Hedw.) Kindb.;!Neckeropsis disticha (Hedw.) Kindb.;Neckeropsis disticha;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6, Afr 2, Afr 3.;;Venezuela,  Colombia,  Ecuador ,  Perú;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Neckeraceae;!;Neckera;urnigera;;;Müll. Hal.;!Neckera urnigera Müll. Hal.;Neckera urnigera;Especie;;0;;;Venezuela,  Colombia,  Ecuador;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Neckeraceae;!;Neckeropsis;undulata;;;(Hedw.) Reichardt;!Neckeropsis undulata (Hedw.) Reichardt;Neckeropsis undulata;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;Venezuela,  Colombia,  Ecuador ,  Perú,   Argentina;;;Epífito,  Saxícola;Tronco, Roca;;;;;;;;En Pittier 1936 como Neckera undulata Hedw. 
Bryophyta;Bryopsida;Bryidae;Hypnales;Neckeraceae;!;Octoblepharum;albidum;;;Hedw.;!Octoblepharum albidum Hedw.;Octoblepharum albidum;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6, Afr 1, Afr 2, As 2, As, 3, As 4, Oc;;Pantropical;;;Terrestre, Lignícola;Suelo, Madera en descomposición;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;;Octoblepharum;albidum;var. violascens;;Müll. Hal.;Octoblepharum albidum var. violascens Müll. Hal.;Octoblepharum albidum var. violascens;Variedad;;0;;;Venezuela,  Perú,  Bolivia,  Ecuador,  Colombia;;;Epífito, Saxícola;Tronco, Roca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Octoblepharum;ampullaceum;;;Mitt.;!Octoblepharum ampullaceum Mitt.;Octoblepharum ampullaceum;Especie;;0;;;;;;Saxícola;Roca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Octoblepharum;cocuiense;;;Mitt.;!Octoblepharum cocuiense Mitt.;Octoblepharum cocuiense;Especie;;0;Am 2, Am 3, Am 4, Am 5;;Venezuela,  Perú,  Bolivia,  Ecuador,  Colombia;;;Epífito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Octoblepharum;cylindricum;;;Schimp;!Octoblepharum cylindricum Schimp;Octoblepharum cylindricum;Especie;;0;Am 2, Am 3, Am 4, Am 6;;Venezuela,  Perú;;;Epífito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Octoblepharum;erectifolium;;;Mitt.;!Octoblepharum erectifolium Mitt.;Octoblepharum erectifolium;Especie;;0;Am 2, Am 3, Am 4, Am 7;;Venezuela,  Colombia,  Bolivia;;;Epífito, Acuático;Tronco;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Octoblepharum;pulvinatum;;;(Dozy & Molk.) Mitt.;!Octoblepharum pulvinatum (Dozy & Molk.) Mitt.;Octoblepharum pulvinatum;Especie;;0;Am 2, Am 3, Am 4, Am 8;;Venezuela,  Perú,  Bolivia,  Ecuador,  Colombia;;;Terrestre;Roca, Arenizca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Octoblepharum;stramineum;;;Mitt.;!Octoblepharum stramineum Mitt.;Octoblepharum stramineum;Especie;;0;Am 2, Am 4, Am 5.;;;;;Lignícola;Madera en descomposición;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Octoblepharum;tatei;;;(R. S. Williams) E. B. Bartram;!Octoblepharum tatei (R. S. Williams) E. B. Bartram;Octoblepharum tatei;Especie;;0;Am 2, Am 4;;Venezuela;;;;;;;;;;;;En Pittier 1936 como Carinafolium tatei R.S. Williams  
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;!;Amphidium;tortuosum;;;(Hornsch.) Cufod;!Amphidium tortuosum (Hornsch.) Cufod;Amphidium tortuosum;Especie;;0;;;América del Sur,  África;;;Terrestre, Saxícola;Talud, Roca;;;;;;;;En Griffin III 1977c como Amphidium cyathicarpum (Mont.) Broth.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Rhabdoweisiaceae;!;Bryomaltaea;obtusifolia;;;(Hook.) Goffinet;!Bryomaltaea obtusifolia (Hook.) Goffinet;Bryomaltaea obtusifolia;Especie;;0;;;;;;;;;;;;;;;En Pittier 1936 como Zygodon linguiformis Müll. Hal.
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Codonoblepharon;pungens;;;(Müll. Hal.) A. Jaeger;!Codonoblepharon pungens (Müll. Hal.) A. Jaeger;Codonoblepharon pungens;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;aequatoreum;;;Mitt.;!Orthotrichum aequatoreum Mitt.;Orthotrichum aequatoreum;Especie;;0;Am 2, Am 4, Am 6, Afr 2.;;;;;Saxícola;Roca;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;;Orthotrichum;diaphanum;;;Brid.;Orthotrichum diaphanum Brid.;Orthotrichum diaphanum;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;;Orthotrichum;diaphanum;var. diaphanum;;;Orthotrichum diaphanum var. diaphanum ;Orthotrichum diaphanum var. diaphanum;Variedad;;0;;;;;;Epífito;Rama;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;elongatum;;;Taylor;!Orthotrichum elongatum Taylor;Orthotrichum elongatum;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia;Venezuela,  Colombia,  Ecuador;;;Epífito;Arbusto, Rama;;;;;;;;Epifito en arbusto de Hesperomeles.
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;laxifolium;;;Wilson ex Mitt.;!Orthotrichum laxifolium Wilson ex Mitt.;Orthotrichum laxifolium;Especie;;0;Am 4.;Venezuela, Ecuador y Bolivia;Venezuela,  Ecuador y Bolivia ,  Chile;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;mandonii;;;Schimp. Ex Hampe;!Orthotrichum mandonii Schimp. Ex Hampe;Orthotrichum mandonii;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia;Bolivia,  Colombia,  Ecuador,  Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;pallens;;;Bruch ex Brid.;!Orthotrichum pallens Bruch ex Brid.;Orthotrichum pallens;Especie;;0;Am 2, Am 4, As 5, Eur.;;Canadá,  Polonia,  Mongolia,  Kazajistán,  Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;pariatum;;;Mitt.;!Orthotrichum pariatum Mitt.;Orthotrichum pariatum;Especie;;0;Am 2, Am 4, Am 6.;;Venezuela,  Colombia,  Perú,  Ecuador,  Bolivia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;penicillatum;;;Mit.;!Orthotrichum penicillatum Mit.;Orthotrichum penicillatum;Especie;;0;Am 4.;Venezuela y Colombia;Venezuela y Colombia ,  Colombia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;pycnophyllum;;;Schimp;!Orthotrichum pycnophyllum Schimp;Orthotrichum pycnophyllum;Especie;;0;;;Venezuela,  Colombia,  Ecuador;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;;Orthotrichum;pycnophyllum;var. pycnophyllum;;;Orthotrichum pycnophyllum var. pycnophyllum ;Orthotrichum pycnophyllum var. pycnophyllum;Variedad;;0;Am 1, Am 2, Am 4, Am 6.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;;Orthotrichum;pycnophyllum;var. verrucosum;;(Müll. Hal.) Lewinsky;Orthotrichum pycnophyllum var. verrucosum (Müll. Hal.) Lewinsky;Orthotrichum pycnophyllum var. verrucosum;Variedad;;0;Am 4, Am 6.;;Venezuela,  Colombia,  Perú,  Argentina,  Bolivia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;rupestre;;;Schleisch;!Orthotrichum rupestre Schleisch;Orthotrichum rupestre;Especie;;0;Am 1, Am 2, Am 6, Afr 1, Afr 2, Afr 4, As 2, As 3, As 5, Austr 1, Austr 2, Eur.;;Venezuela,  Ecuador,  Bolivia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;spanotrichum;;;Lewinski;!Orthotrichum spanotrichum Lewinski;Orthotrichum spanotrichum;Especie;;1;Am 4.;Venezuela;Venezuela;;;Epífito;;Venezuela;EN;D1;León et al. 2013a;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;;Orthotrichum;subulatum;;;Mitt.;Orthotrichum subulatum Mitt.;Orthotrichum subulatum;Especie;;0;;;;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;steerei;;;Lewinsky;!Orthotrichum steerei Lewinsky;Orthotrichum steerei;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador y Bolivia;Venezuela,  Colombia,  Ecuador;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Orthotrichum;tenuicaule;;;Lewinsky;!Orthotrichum tenuicaule Lewinsky;Orthotrichum tenuicaule;Especie;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;EN;D1;León et al. 2013a;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Phyllodrepanium;falcifolium;;;(Schwägr.) Crosby;!Phyllodrepanium falcifolium (Schwägr.) Crosby;Phyllodrepanium falcifolium;Especie;;0;;;Venezuela,  Guyana,  Surinam, Brasil, Colombia;;;;;;;;;;;;En Pittier 1936 como Drepanophyllum duidense RS Williams
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;fragilis;;;H. Rob.;!Zygodon fragilis H. Rob.;Zygodon fragilis;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;longicellularis;;;D. G. Griffin;!Zygodon longicellularis D. G. Griffin;Zygodon longicellularis;Especie;;1;Am 4.;Venezuela;;;;Epífito;;Venezuela;VU;A2c;León et al. 2013a;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;oeneus;;;Herzog;!Zygodon oeneus Herzog;Zygodon oeneus;Especie;;0;Am 4.;Venezuela y Bolivia;Venezuela ,  Bolivia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;peruvianus;;;Sull.;!Zygodon peruvianus Sull.;Zygodon peruvianus;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia;;;;Epífito;;;;;;;;;En Griffin 1975 como Zygodon goudotii Hampe. Epífita en Espeletia humboldtii
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;petrophilus;;;R. S. Williams;!Zygodon petrophilus R. S. Williams;Zygodon petrophilus;Especie;;0;Am 4.;Venezuela;Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;pichinchensis;;;(Taylor) Mitt.;!Zygodon pichinchensis (Taylor) Mitt.;Zygodon pichinchensis;Especie;;0;Am 4, Am 6.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;pilosulus;;;Müll. Hal.;!Zygodon pilosulus Müll. Hal.;Zygodon pilosulus;Especie;;0;Am 4;Venezuela y Bolivia;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;reinwardtii;;;(Hornsch.) A. Braun;!Zygodon reinwardtii (Hornsch.) A. Braun;Zygodon reinwardtii;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6, Afr 2, Afr 3, As 3, As 4, Austr 1, Austr 2, Oc.;;Bolivia, Brasil, República Dominicana, Chile, China, Colombia, Costa Rica, Ecuador, Honduras, México, Panamá, Papua Nueva Guinea, Perú, Filipinas, Venezuela;;;;;;;;;;;;En Pittier 1936 como Zygodon gymnus Müll. Hal. como Zygodon fendleri Müll. Hal. y como Zygodon moritzianus Müll. Hal.
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;setulosus;;;Mitt.;!Zygodon setulosus Mitt.;Zygodon setulosus;Especie;;0;;;;;;Saxícola;Roca;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;sordidus;;;Müll. Hal;!Zygodon sordidus Müll. Hal;Zygodon sordidus;Especie;;0;Am 4.;Venezuela y Colombia;Venezuela y Colombia ,  Colombia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;stenocarpus;;;Taylor;!Zygodon stenocarpus Taylor;Zygodon stenocarpus;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;!;Zygodon;venezuelensis;;;D. G. Griffin;!Zygodon venezuelensis D. G. Griffin;Zygodon venezuelensis;Especie;;1;Am 4.;Venezuela;Venezuela;;;Epífito;;Venezuela;EN;A2c;León et al. 2013a;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Phyllogoniaceae;!;Mniomalia;viridis;;;(Mitt.) Müll. Hal.;!Mniomalia viridis (Mitt.) Müll. Hal.;Mniomalia viridis;Especie;;0;Am 2, Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Phyllogoniaceae;!;Phyllodrepanium;falcifolium;;;(Schwägr.) Crosby;!Phyllodrepanium falcifolium (Schwägr.) Crosby;Phyllodrepanium falcifolium;Especie;;0;Am 2, Am 3, Am 4, Am 5;;Brasil, Trinidad y Tobago, Colombia, Costa Rica, Panamá, Guayana Francesa, Surinam, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Phyllogoniaceae;!;Phyllogonium;fulgens;;;(Hedw.) Brid.;!Phyllogonium fulgens (Hedw.) Brid.;Phyllogonium fulgens;Especie;;0;Am 2, Am 3, Am 4, Am 6;;;;;Epífito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Phyllogonium;viride;;;Brid.;!Phyllogonium viride Brid.;Phyllogonium viride;Especie;;0;Am 2, Am 3, Am 4, Am 5, Afr 3, Afr 4.;;Bolivia, Brasil, Guayana británica, cololombi, Costa Rica, cuba, Republica dominicana, puerto rico, reunión, Surinam, Tristán de Acuña , Venezuela, Antillas, Granada, Guadalupe, Martinica, nevis, Monserrat;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;;Phyllogonium;viscosum;;;(P. Beauv.) Mitt.;Phyllogonium viscosum (P. Beauv.) Mitt.;Phyllogonium viscosum;Especie;;0;Am 2, Am 3, Am 4, Afr 3, Afr 4.;;;;;Epífito;;;;;;;;;Epifita colgante en bosque frondoso y musgoso
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Actinodontium;integrifolium;;;(Broth.) S. P: Churchill;!Actinodontium integrifolium (Broth.) S. P: Churchill;Actinodontium integrifolium;Especie;;0;Am 3, Am 4.;;Colombia,  Surinam;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Actinodontium;sprucei;;;(Mitt.) Jaeg.;!Actinodontium sprucei (Mitt.) Jaeg.;Actinodontium sprucei;Especie;;0;;;Colombia y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Brymela;acuminata;;;(Mitt.) E.R. Buck;!Brymela acuminata (Mitt.) E.R. Buck;Brymela acuminata;Especie;;0;;;Colombia y Ecuador;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Brymela;obtusifolia;;;(E. B. Bartram) W. R. Buck;!Brymela obtusifolia (E. B. Bartram) W. R. Buck;Brymela obtusifolia;Especie;;0;Am 2, Am 4.;;Colombia, Costa Rica, Panamá, Venezuela, Colombia, Ecuador, Central América;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Brymela;parkeriana;;;(Hook. & Grev.) W. R. Buck;!Brymela parkeriana (Hook. & Grev.) W. R. Buck;Brymela parkeriana;Especie;;0;Am 3, Am 4, Am 5;;Venezuela,  Colombia,  Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;belangeriana;;;(Besch.) A. Jaeger;!Callicostella belangeriana (Besch.) A. Jaeger;Callicostella belangeriana;Especie;;0;Am 3, Am 4;;Puerto Rico , Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;bernoullii;;;(Hampe) Broth.;!Callicostella bernoullii (Hampe) Broth.;Callicostella bernoullii;Especie;;0;;;El Salvador,  Guatemala,  México;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;ciliata;;;(Schimp);!Callicostella ciliata (Schimp);Callicostella ciliata;Especie;;0;;;Colombia,  Costa Rica,  Honduras,  México;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;;Callicostella;depressa;;;(Hedw.) A. Jaeger;Callicostella depressa (Hedw.) A. Jaeger;Callicostella depressa;Especie;;0;Am 2, Am 3, Am 4;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;galipanoana;;;(Müll. Hal.) Broth.;!Callicostella galipanoana (Müll. Hal.) Broth.;Callicostella galipanoana;Especie;;1;Am 4.;Venezuela;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;guatemalensis;;;(E.B. Bartram) J. Florsch.;!Callicostella guatemalensis (E.B. Bartram) J. Florsch.;Callicostella guatemalensis;Especie;;0;;;Guatemala,  Costa Rica;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;mexicana;;;H. Rob. & W.H. Welch;!Callicostella mexicana H. Rob. & W.H. Welch;Callicostella mexicana;Especie;;0;;;México;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;microcarpa;;;Ångstr.;!Callicostella microcarpa Ångstr.;Callicostella microcarpa;Especie;;0;Am 4, Am 5.;;Venezuela, Bolivia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;oerstediana;;;(Müll. Hal.) A. Jaeger;!Callicostella oerstediana (Müll. Hal.) A. Jaeger;Callicostella oerstediana;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;pallida;;;(Hornsch.) Ångstr.;!Callicostella pallida (Hornsch.) Ångstr.;Callicostella pallida;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;Venezuela,  Ecuador,  Bolivia,  Brasil,  Colombia,  Indias Occidentales;;;Lignícola;Madera en descomposición;;;;;;;;En Pittier 1936 como Callicostella aspera (Mitt.) A. Jaeger
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;rivularis;;;(Mitt.) A. Jaeger;!Callicostella rivularis (Mitt.) A. Jaeger;Callicostella rivularis;Especie;;0;;;Belice,  Bolivia,  Jamaica,  Islas Leward ,  Puerto Rico, Colombia,  Colombia,  Colombia,  Honduras,  Panamá  Colombia,  Ecuador, Perú,  Bolivia. Colombia: 280-820 m,  Ecuador: 105-1000 m,  Perú: 100-600 m,  Bolivia: 340-900 m;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;rufescens;;;(Mitt.) A. Jaeger;!Callicostella rufescens (Mitt.) A. Jaeger;Callicostella rufescens;Especie;;0;Am 4, Am 5;;Colombia, Francesa Guinea,  Panamá, Surinam , Venezuela, Ecuador;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostella;scabriseta;;;(Hook.) A. Jaeger;!Callicostella scabriseta (Hook.) A. Jaeger;Callicostella scabriseta;Especie;;0;Am 2, Am 4.;;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Callicostellopsis;meridiensis;;;(Müll. Hal.) Broth.;!Callicostellopsis meridiensis (Müll. Hal.) Broth.;Callicostellopsis meridiensis;Especie;;0;Am 4.;;Bolivia, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Crossomitrium;epiphyllum;;;(Mitt.) Müll. Hal.;!Crossomitrium epiphyllum (Mitt.) Müll. Hal.;Crossomitrium epiphyllum;Especie;;0;Am 2, Am 3, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;!;Crossomitrium;goebelii;;;Müll. Hal.;!Crossomitrium goebelii Müll. Hal.;Crossomitrium goebelii;Especie;;1;;;;;;;;;;;;;;;Status undetermined. Type not located. No sale en Trópicos.org (ANBRY)
